Model name,Dataset ID,Dataset name,Adj. Best F1,rAUCROC,rAUCPR,VUSROC,VUSPR,Run name,ID,Timestamp
TimesNet,180,ltstdbs30791ES,0.0,,,,,polished-resonance-1036,njjk81ik,29-01-2024 09:37
TimesNet,181,park3m,0.9333281066932692,0.8036779092568155,0.05083473505671797,0.7834775763165815,0.049532089604660164,soft-serenity-1037,y8d0clyk,29-01-2024 09:37
TimesNet,182,qtdbSel1005V,0.5290282988836986,0.5579207000276688,0.02041688944967546,0.5429351935752001,0.020335257279421214,pretty-lake-1038,btcor7dx,29-01-2024 09:37
TimesNet,183,qtdbSel100MLII,0.869560113449334,0.6555928427284772,0.030966273867391775,0.6471563111062747,0.03250500730763734,floral-frost-1039,jjckds4b,29-01-2024 09:37
TimesNet,186,resperation1,0.02962933717691268,0.6882353971796966,0.003784769244594848,0.6704928694607718,0.003553419214275417,faithful-deluge-1040,zvwl6azr,29-01-2024 09:37
TimesNet,192,s20101mML2,0.08494126504493199,0.6979094083043004,0.008906726871448086,0.6904412236828934,0.009841238102116852,noble-firefly-1041,6y4o3k57,29-01-2024 09:37
TimesNet,193,s20101m,0.0,,,,,hopeful-pond-1042,pb95d35o,29-01-2024 09:37
TimesNet,194,sddb49,0.9999946000251599,0.6753852993125221,0.03784420932802812,0.6803301468983185,0.03888792435650477,fanciful-violet-1043,cwgcfwwf,29-01-2024 09:37
TimesNet,195,sel840mECG1,0.3609726163236695,0.5864545102660336,0.015647181484863916,0.6024898163080911,0.017545022292141794,ancient-glitter-1044,8vyhsiwi,29-01-2024 09:37
TimesNet,196,sel840mECG2,0.2059602009548261,0.5141846389620558,0.014846127577343837,0.5177468280704477,0.015120201341579166,robust-sun-1045,pj520mij,29-01-2024 09:37
TimesNet,198,tiltAPB2,0.3755625434819413,0.7061493027653067,0.024891299614746662,0.7017666123301887,0.02475023411710941,magic-pine-1046,yoill3y2,29-01-2024 09:37
TimesNet,199,tiltAPB3,0.09256915143966042,0.5979215999472678,0.007005237244314288,0.5772883844373827,0.006976432421524607,jumping-brook-1048,3toey9z9,29-01-2024 09:37
TimesNet,205,CHARISfive,0.07873939488538813,0.481662228443556,0.005022530298371313,0.46354897302139136,0.004883709028946838,feasible-energy-1049,gnma3g3r,29-01-2024 09:37
TimesNet,207,CHARISten,0.031180092561668205,0.5535872165380192,0.0028507576497138355,0.5271523110836901,0.002768587436335778,generous-microwave-1051,ich2seoq,29-01-2024 09:37
TimesNet,209,Fantasia,0.5504546250601257,0.6011822664159682,0.007701263037814767,0.6079875296640034,0.008214870703862244,young-wildflower-1052,cc6rmwnl,29-01-2024 09:37
TimesNet,212,Italianpowerdemand,0.4403634576476316,0.712346333812291,0.0050938106727104245,0.7108372857792703,0.00510145948935422,dashing-capybara-1054,62wgp6zm,29-01-2024 09:37
TimesNet,223,mit14046longtermecg,0.252473029011255,0.7998595098039908,0.016658332422885943,0.7778966772192475,0.01593156739038891,hopeful-dream-1055,h9fwd74w,29-01-2024 09:37
TimesNet,226,mit14046longtermecg,0.9538408710320989,0.911251886903067,0.05404441041265623,0.9043584409762659,0.05461049133991974,fearless-feather-1056,5pgt8x3q,29-01-2024 09:37
TimesNet,242,tilt12744mtable,0.027258690974156764,0.6468682820822275,0.002651569386621951,0.6376824353716675,0.0027317151875247223,peachy-deluge-1057,qqxeen0p,29-01-2024 09:37
TimesNet,244,tilt12754table,0.046915266493396425,0.7700248116064314,0.003908630914602341,0.753914216606208,0.0039304073709850295,bumbling-snowball-1058,gztdp0vm,29-01-2024 09:37
TimesNet,248,weallwalk,0.3333303333536666,0.9955035842999994,0.08861088193330707,0.9949663936520888,0.08322897618903928,electric-terrain-1059,mv89hhq7,29-01-2024 09:37
TimesNet,250,weallwalk,0.00843873441529254,0.7110079099955593,0.001855315562077835,0.7141305414528826,0.0018579282218453212,radiant-waterfall-1060,rt2axvp8,29-01-2024 09:37
AnomalyTransformer,109,1sddb40,0.030295445658195943,0.6558199833512053,0.029102262571233627,0.6410972227457756,0.028897477988544595,proud-donkey-735,zarjgehv,19-01-2024 03:41
AnomalyTransformer,112,BIDMC1,0.990093961401583,0.7071496081278421,0.07753432446084163,0.688655080511839,0.07239281795705585,snowy-totem-743,qwlq0bl3,19-01-2024 03:41
AnomalyTransformer,115,CIMIS44AirTemperature3,0.059040015981886323,0.6609664781914666,0.011956734029783977,0.6385813371057778,0.011864240402318947,faithful-sea-744,afxm830n,19-01-2024 03:41
AnomalyTransformer,117,CIMIS44AirTemperature5,0.39024072974935164,0.7858832567894634,0.04201987947697649,0.783959585784965,0.0433546762669415,restful-serenity-746,xbnegmvu,19-01-2024 03:41
AnomalyTransformer,120,ECG2,0.9999949000250098,0.8762813203833727,0.07444857252406101,0.8301459455284093,0.062339468834744796,different-snowflake-748,l6ia1dev,19-01-2024 03:41
AnomalyTransformer,121,ECG3,0.36231586066266774,0.5327446385061642,0.009375648978529782,0.535518649194648,0.009470975284954365,fresh-sponge-754,ec4bdsyz,19-01-2024 03:41
AnomalyTransformer,130,GP711MarkerLFM5z4,0.9328012729725534,0.5191062708953897,0.022694908495559957,0.542913355483843,0.02357893206110982,woven-spaceship-758,z45gzkvm,19-01-2024 03:41
AnomalyTransformer,131,GP711MarkerLFM5z5,0.7563588781779663,0.6855462750220126,0.03996749580603738,0.6903978841850352,0.0419797226944057,spring-dream-759,57lkpno3,19-01-2024 03:41
AnomalyTransformer,141,InternalBleeding5,0.9444394074337158,0.42584201710486524,0.07205503873170926,0.46212723169432857,0.10149162957446164,polar-aardvark-763,9y8ls0no,19-01-2024 03:41
AnomalyTransformer,149,Lab2Cmac011215EPG5,0.9923613367771326,0.7770062802996062,0.03065555991948235,0.7745688373959371,0.031582381040331134,eternal-frost-765,daicqnwa,19-01-2024 03:41
AnomalyTransformer,150,Lab2Cmac011215EPG6,0.4140381134502774,0.7085078779048336,0.02344003426301706,0.7002871878787696,0.02309804443306136,sage-snowflake-767,0l2g424n,19-01-2024 03:41
AnomalyTransformer,151,MesoplodonDensirostris,0.9999949375250038,0.8473897044006904,0.09466380244790457,0.8548275358715373,0.1019507517812653,pretty-haze-769,oxfdj0qk,19-01-2024 03:41
AnomalyTransformer,152,PowerDemand1,0.8715903905963592,0.7362453411054911,0.040360663884902906,0.7166938139217405,0.03928800996178756,toasty-plant-771,4oih26z2,19-01-2024 03:41
AnomalyTransformer,157,TkeepFirstMARS,0.01271712660280199,0.5318004631154373,0.002695711203035408,0.5248412740917723,0.0031243499686417903,chocolate-shadow-773,zb476qc0,19-01-2024 03:41
AnomalyTransformer,159,TkeepSecondMARS,0.8333277778064813,0.7364127865787277,0.0064755316696415155,0.7200916114225716,0.006630071403683978,crimson-cherry-774,h86k3w6p,19-01-2024 03:41
AnomalyTransformer,162,WalkingAceleration5,0.9915914723788833,0.9473687992529303,0.2648349135988907,0.9435841622640537,0.25556534263129954,good-butterfly-775,2b0rv0h7,19-01-2024 03:41
AnomalyTransformer,163,apneaecg2,0.6530565597960015,0.7803323156807656,0.025294797234692686,0.7856842042746006,0.026379264349438443,fluent-brook-776,mzbxifwl,19-01-2024 03:41
AnomalyTransformer,166,apneaecg,0.3999966000238998,0.5655490936940359,0.007119162576532723,0.5824339851163112,0.007656992465755443,vague-violet-780,u0coot0n,19-01-2024 03:41
AnomalyTransformer,167,gait1,0.1791028362808735,0.6449880369723908,0.01461697562778138,0.631755397796103,0.01443593979643852,woven-firefly-781,nyczi2xp,19-01-2024 03:41
AnomalyTransformer,170,gaitHunt1,0.07801342916006523,0.8282214197828116,0.00980346808882784,0.8132487109450147,0.009446409837722646,vague-brook-784,qzwmglfo,19-01-2024 03:41
AnomalyTransformer,174,insectEPG2,0.11904649377433264,0.6519554548796697,0.0074879485927766155,0.6545808991109778,0.007955082482772794,dazzling-pond-788,862iksnj,19-01-2024 03:41
AnomalyTransformer,176,insectEPG4,0.9803869665768435,0.6844093657017676,0.04956244579924937,0.6947759035077378,0.05115629656527337,silvery-blaze-789,z5ofmf32,19-01-2024 03:41
AnomalyTransformer,179,ltstdbs30791AS,0.99999450002525,0.779749393204587,0.1446259952231454,0.7791368653508659,0.15140738547725646,floral-snowball-790,ada4xuow,19-01-2024 03:41
AnomalyTransformer,180,ltstdbs30791ES,0.0,,,,,fanciful-totem-794,82snu1rt,19-01-2024 03:41
AnomalyTransformer,181,park3m,0.14705745490603944,0.6382005794682065,0.02548719397500148,0.6349507505649328,0.02539506141098261,volcanic-energy-797,eka41eaq,19-01-2024 03:41
AnomalyTransformer,182,qtdbSel1005V,0.4120569884855197,0.5293789517437273,0.019273875367683123,0.5230162341573649,0.019456590868302467,trim-fire-799,673wqpn4,19-01-2024 03:41
AnomalyTransformer,183,qtdbSel100MLII,0.4166633246785416,0.6180979231042627,0.026913445655404586,0.6153594274541274,0.027562670397831876,rosy-firefly-800,f5s7tiy6,19-01-2024 03:41
AnomalyTransformer,186,resperation1,0.0032840394563588772,0.7552120659841685,0.0045332774814042685,0.7459951138417522,0.004493618073996527,sandy-sea-801,2k2q6il3,19-01-2024 03:41
AnomalyTransformer,192,s20101mML2,0.6874950586230161,0.6533699800670583,0.01682476577218207,0.6350023110280162,0.02280823164652262,major-aardvark-803,ymspv266,19-01-2024 03:41
AnomalyTransformer,193,s20101m,0.0,,,,,fragrant-night-807,vnoqssr0,19-01-2024 03:41
AnomalyTransformer,194,sddb49,0.8928518814049846,0.6472194360002214,0.008917203678329107,0.6637559396157988,0.00929516987138891,hopeful-water-808,np57a62x,19-01-2024 03:41
AnomalyTransformer,195,sel840mECG1,0.15644675425584853,0.6207933059677775,0.01606150863130855,0.6162651334744635,0.01720648318368454,quiet-dust-811,r9cfk6je,19-01-2024 03:41
AnomalyTransformer,196,sel840mECG2,0.14901822284985036,0.6072929702109346,0.018070649885787347,0.5858373469721001,0.017742234999321777,tough-lion-814,4hzyccci,19-01-2024 03:41
AnomalyTransformer,198,tiltAPB2,0.917122004849697,0.7702255490546607,0.037780956702507675,0.7655891454639892,0.03753042431652797,dashing-forest-818,zjxb1z20,19-01-2024 03:41
AnomalyTransformer,199,tiltAPB3,0.17391144763133867,0.7012761135468888,0.010415672754789962,0.6805153633813824,0.010353615059393239,dainty-snowflake-819,us9lhznb,19-01-2024 03:41
AnomalyTransformer,205,CHARISfive,0.00778202358924344,0.36761962003917914,0.004226716490209469,0.36146900055814535,0.004166603042552159,distinctive-thunder-820,pa1u2zux,19-01-2024 03:41
AnomalyTransformer,207,CHARISten,0.017135692604621854,0.4682857155591885,0.002252041500898107,0.42779723596197344,0.0021771648022236986,smart-fire-821,b2b0r1q7,19-01-2024 03:41
AnomalyTransformer,209,Fantasia,0.7499951250291873,0.7160242594992484,0.01006915453369255,0.7257921504213598,0.010474481904423074,dauntless-snowball-822,328wb5bo,19-01-2024 03:41
AnomalyTransformer,212,Italianpowerdemand,0.00865323993298967,0.46714230100459575,0.001386186268882341,0.45297897420923666,0.0013494615999773288,kind-wood-823,pwen9eht,19-01-2024 03:41
AnomalyTransformer,223,mit14046longtermecg,0.009911474576481767,0.8130520536544934,0.016784981354091205,0.800205979067069,0.01611015460964987,wandering-dream-824,4ipdo6w4,19-01-2024 03:41
AnomalyTransformer,226,mit14046longtermecg,0.8985455156752714,0.7613387359528321,0.026258451825436093,0.7715970159117613,0.027235952922291747,rich-brook-825,pxc3p3ky,19-01-2024 03:41
AnomalyTransformer,242,tilt12744mtable,0.06818115789181689,0.4802286330348978,0.0019536594453989516,0.48048027371594587,0.002061170212158258,dandy-morning-826,qtu8nl3m,19-01-2024 03:41
AnomalyTransformer,244,tilt12754table,0.23175758774256439,0.5950063162184012,0.002993551977048211,0.5998479589561293,0.0030368100480910602,magic-gorge-827,uuwez31l,19-01-2024 03:41
AnomalyTransformer,248,weallwalk,0.0016262644413054868,0.7325960597713408,0.0019117138843389898,0.7312557184348617,0.002016219756444264,vivid-donkey-828,ap39s6m2,19-01-2024 03:41
AnomalyTransformer,250,weallwalk,0.005766400880179587,0.7710241420822777,0.002431323881224233,0.7348590412172465,0.002154580743608377,neat-thunder-829,qgzogi3v,19-01-2024 03:41
DGHL,109,1sddb40,0.3900897150611348,0.6563241936179262,0.03508797738382116,0.6364409192203919,0.03370891694185727,fancy-elevator-736,hl6hrgl6,19-01-2024 03:41
DGHL,112,BIDMC1,0.9999949500250024,0.735388231178467,0.08249804747876835,0.7161542298346504,0.07988880034169989,happy-elevator-738,oyna6mrg,19-01-2024 03:41
DGHL,115,CIMIS44AirTemperature3,0.49999614586095903,0.7474853139437466,0.02348115432113582,0.7418034031968308,0.023436097767024888,curious-surf-739,0031ejs0,19-01-2024 03:41
DGHL,117,CIMIS44AirTemperature5,0.9599948160259933,0.9274789769427659,0.35287438194736526,0.9239369927824745,0.3164371035135338,sparkling-wildflower-740,71ly6y2b,19-01-2024 03:41
DGHL,120,ECG2,0.6211136916308408,0.6198453605419213,0.012168442027899466,0.625307035474446,0.012505565162092435,legendary-pond-742,0690khg9,19-01-2024 03:41
DGHL,121,ECG3,0.8032079805451782,0.6776921774381579,0.015454428435706668,0.6756467370783759,0.015915294339461643,cerulean-glitter-745,8le40w7v,19-01-2024 03:41
DGHL,130,GP711MarkerLFM5z4,0.4957945696204819,0.6076066242981458,0.026496134380732943,0.6006195788433532,0.026298496470447047,dazzling-forest-749,60epcnag,19-01-2024 03:41
DGHL,131,GP711MarkerLFM5z5,0.3058797529629822,0.5411276309460196,0.02239996843002596,0.5221761442079367,0.02240977087649257,fragrant-sunset-750,2cb42njw,19-01-2024 03:41
DGHL,141,InternalBleeding5,0.999994941201474,0.7571331189561529,0.17864798485928426,0.7609938293899033,0.184156427130902,skilled-brook-751,jwcs0igr,19-01-2024 03:41
DGHL,149,Lab2Cmac011215EPG5,0.3398664510464141,0.7134341686677387,0.015055084287729038,0.7145484487394463,0.015178782807271668,bright-fog-752,dxbwyyld,19-01-2024 03:41
DGHL,150,Lab2Cmac011215EPG6,0.26451754062090926,0.6168902532989564,0.016988041786712593,0.602415072546005,0.01679714561122648,happy-breeze-755,79uc613b,19-01-2024 03:41
DGHL,151,MesoplodonDensirostris,0.7862359760988193,0.7462255637561102,0.03346951045453417,0.7413751176203711,0.03547749664217542,royal-water-756,oztibo3x,19-01-2024 03:41
DGHL,152,PowerDemand1,0.4923039738797284,0.5407318581700601,0.02466441224862269,0.532084616636451,0.025851059429568585,tough-eon-757,m2dx613z,19-01-2024 03:41
DGHL,157,TkeepFirstMARS,0.022883068632775862,0.44101667627535435,0.0021916631138685656,0.4611965818930691,0.0023316138762267432,dashing-serenity-760,tjm1j10k,19-01-2024 03:41
DGHL,159,TkeepSecondMARS,0.15747883936993032,0.9737717724420285,0.030827724893862332,0.9733414039701419,0.030165714633422384,amber-terrain-762,ob86c4xt,19-01-2024 03:41
DGHL,162,WalkingAceleration5,0.9076872106779708,0.9327874762278209,0.21795074108704582,0.9286792767275922,0.21680607314035721,earnest-voice-764,jqaqz7u7,19-01-2024 03:41
DGHL,163,apneaecg2,0.9999943750253905,0.7176846629532446,0.0629787765482372,0.7289157494884094,0.06555950549190459,light-galaxy-766,uaqjxx43,19-01-2024 03:41
DGHL,166,apneaecg,0.25396595617785683,0.5988755701411574,0.0055870070791361305,0.5890923312279002,0.005721763680326066,wild-sea-768,vqnbyxvt,19-01-2024 03:41
DGHL,167,gait1,0.06857076480619669,0.6132993293052577,0.012341370268536642,0.6007036436493212,0.013022916340722026,fresh-brook-770,omouj5zn,19-01-2024 03:41
DGHL,170,gaitHunt1,0.021400566077851818,0.5802326634582914,0.004154950645845616,0.5658013342709198,0.004236252200760084,trim-elevator-772,uapkjgyv,19-01-2024 03:41
DGHL,174,insectEPG2,0.13966349756168484,0.6590812878864897,0.010196828260604147,0.6487564831117117,0.010228378594432487,ethereal-haze-777,gogmi8ei,19-01-2024 03:41
DGHL,176,insectEPG4,0.46295936216699796,0.7500992050855682,0.017834885054671294,0.7304751755668855,0.01715427716810615,lucky-night-778,9obbzkl8,19-01-2024 03:41
DGHL,179,ltstdbs30791AS,0.99999450002525,0.7800119017704129,0.07894034706524757,0.7712767204164594,0.08459876472934713,devoted-plasma-779,piyus2ue,19-01-2024 03:41
DGHL,180,ltstdbs30791ES,0.0,,,,,golden-thunder-782,cbif1hf4,19-01-2024 03:41
DGHL,181,park3m,0.19552895120309663,0.6648187066178638,0.027818757887875523,0.6508939241595536,0.02718188877380686,generous-night-783,6jr43hl8,19-01-2024 03:41
DGHL,182,qtdbSel1005V,0.40195753318563837,0.48799576662265476,0.017579300841549954,0.4933094535678123,0.018449167570369907,glamorous-dragon-785,75pyq66j,19-01-2024 03:41
DGHL,183,qtdbSel100MLII,0.41450444309799583,0.5657613313378055,0.023950723609491575,0.5852873807080329,0.02604893274340775,sandy-mountain-786,w0zu2614,19-01-2024 03:41
DGHL,186,resperation1,0.029962251121416834,0.7392680450873014,0.004078875674724793,0.7370377902912147,0.003996956171284477,glad-star-787,kmhqzhkk,19-01-2024 03:41
DGHL,192,s20101mML2,0.15277634549814983,0.7000641645855326,0.009970975889778024,0.6897344236824186,0.012402923063157633,comfy-tree-791,77ueqies,19-01-2024 03:41
DGHL,193,s20101m,0.0,,,,,stoic-frost-792,s84bx0xp,19-01-2024 03:41
DGHL,194,sddb49,0.8771877501046484,0.7443657182517677,0.012090009043342922,0.7368932000538149,0.01221372790971433,electric-cloud-793,wtdhxki1,19-01-2024 03:41
DGHL,195,sel840mECG1,0.2781930728338412,0.8656851994017636,0.041741509670911905,0.8660046076252644,0.0428233174997042,scarlet-voice-795,il2d4ars,19-01-2024 03:41
DGHL,196,sel840mECG2,0.32340151672673073,0.47992171104061765,0.014402155869430597,0.49276139161120575,0.014852191290568292,major-sun-796,emdjv4tt,19-01-2024 03:41
DGHL,198,tiltAPB2,0.35698629929550685,0.7148043776870284,0.02518251299202283,0.7071680115788929,0.025303632912586305,ruby-wave-798,6hm89ajm,19-01-2024 03:41
DGHL,199,tiltAPB3,0.032928618657532105,0.5594442721931147,0.006383262794293771,0.541253194284502,0.006386875904462095,radiant-waterfall-802,2nhbkf08,19-01-2024 03:41
DGHL,205,CHARISfive,0.02361251699029805,0.5409682778215319,0.005407638723628368,0.5067773716659799,0.00522901328111458,dashing-plant-804,7tcmlqc3,19-01-2024 03:41
DGHL,207,CHARISten,0.03932545496475583,0.5584851122447427,0.0029732213648491386,0.5217633384301342,0.002817254984303533,splendid-sunset-805,2ggob5v8,19-01-2024 03:41
DGHL,209,Fantasia,0.6593360947039597,0.7061638421379753,0.00996041725808599,0.7065938761774083,0.010359129689969894,stoic-sun-806,lzpazygw,19-01-2024 03:41
DGHL,212,Italianpowerdemand,0.5925882762063832,0.7039440893148085,0.004562945188710895,0.7004659181541613,0.004644900892380574,gentle-surf-809,0w5dviog,19-01-2024 03:41
DGHL,223,mit14046longtermecg,0.19029677845986734,0.35337703623555583,0.00492048377940262,0.3381337138892963,0.004869173059132216,breezy-universe-810,jlnp9b86,19-01-2024 03:41
DGHL,226,mit14046longtermecg,0.8732342710057208,0.9308253075811895,0.03938972088573095,0.9335340811116886,0.040362823405207984,deft-sound-812,s0yog1rd,19-01-2024 03:41
DGHL,242,tilt12744mtable,0.09782515300949934,0.670957143115888,0.0034940372278767107,0.6592907599494818,0.003561831828555843,floral-frog-813,x6jtk08a,19-01-2024 03:41
DGHL,244,tilt12754table,0.037062092841887787,0.8181768677620521,0.004947001861799478,0.7884828323994006,0.004657767060846465,fresh-shadow-815,lw6rotdn,19-01-2024 03:41
DGHL,248,weallwalk,0.014684141617209745,0.9026805843946797,0.005130149944166055,0.8970557171809646,0.005100069818374379,firm-rain-816,o84anx90,19-01-2024 03:41
DGHL,250,weallwalk,0.12765835220513844,0.841669877807841,0.003948220683012307,0.8179543807455751,0.004341137726701323,misunderstood-disco-817,nfdkvzny,19-01-2024 03:41
AnomalyNearestNeighbors,109,1sddb40,0.715904413123437,0.7189668041505843,0.04428998081242112,0.6840270689886643,0.041395655939361856,AnomalyNearestNeighbors,0,31-01-2024 15:11
AnomalyNearestNeighbors,112,BIDMC1,0.9999949500250024,0.6708689161515143,0.15320064465983468,0.6617171653767132,0.15517723731999108,AnomalyNearestNeighbors,1,31-01-2024 15:11
AnomalyNearestNeighbors,115,CIMIS44AirTemperature3,0.9999945833585068,0.8674042973379599,0.25973881652835373,0.8628167254019137,0.2656593595063363,AnomalyNearestNeighbors,2,31-01-2024 15:11
AnomalyNearestNeighbors,117,CIMIS44AirTemperature5,0.9896855181462446,0.90704335549482,0.3642523203910628,0.9038612368571476,0.3706203989152165,AnomalyNearestNeighbors,3,31-01-2024 15:11
AnomalyNearestNeighbors,120,ECG2,0.8620639863536994,0.8762757028248095,0.0411930263009289,0.8444143729415845,0.036168019328650616,AnomalyNearestNeighbors,4,31-01-2024 15:11
AnomalyNearestNeighbors,121,ECG3,0.9999949000250098,0.7390417029572153,0.15174556242888385,0.7630344279994754,0.15938137194315166,AnomalyNearestNeighbors,5,31-01-2024 15:11
AnomalyNearestNeighbors,130,GP711MarkerLFM5z4,0.9999949152792443,0.7804401841999319,0.4262891488901758,0.7861897713887552,0.439972964997519,AnomalyNearestNeighbors,6,31-01-2024 15:11
AnomalyNearestNeighbors,131,GP711MarkerLFM5z5,0.999994903871163,0.9822240715903706,0.7698435317237615,0.980589029582261,0.7764654166259644,AnomalyNearestNeighbors,7,31-01-2024 15:11
AnomalyNearestNeighbors,140,InternalBleeding4,0.9728210642387989,0.7918730234487069,0.1826347302969586,0.7838764419270793,0.18137420195541173,AnomalyNearestNeighbors,8,31-01-2024 15:11
AnomalyNearestNeighbors,141,InternalBleeding5,0.9139734825104722,0.8922216754929824,0.399177259314577,0.8833023413822663,0.4280652524770755,AnomalyNearestNeighbors,9,31-01-2024 15:11
AnomalyNearestNeighbors,149,Lab2Cmac011215EPG5,0.45774293297692764,0.763685740337937,0.017407943317677654,0.7616245457767585,0.017619455720660506,AnomalyNearestNeighbors,10,31-01-2024 15:11
AnomalyNearestNeighbors,150,Lab2Cmac011215EPG6,0.24197577682538332,0.6030932246519214,0.016673238951961933,0.5964828803900903,0.016545658021574018,AnomalyNearestNeighbors,22,31-01-2024 15:11
AnomalyNearestNeighbors,151,MesoplodonDensirostris,0.9999949375250038,0.7780575789628769,0.06790029801836675,0.7791607898654942,0.07354214448008438,AnomalyNearestNeighbors,23,31-01-2024 15:11
AnomalyNearestNeighbors,152,PowerDemand1,0.7999951809811716,0.8070246881910617,0.0774538286287468,0.8028196875690091,0.07779494907504607,AnomalyNearestNeighbors,24,31-01-2024 15:11
AnomalyNearestNeighbors,157,TkeepFirstMARS,0.39999669335800153,0.5244911363311988,0.003993794616440009,0.514226726512488,0.004028423358405871,AnomalyNearestNeighbors,25,31-01-2024 15:11
AnomalyNearestNeighbors,159,TkeepSecondMARS,0.9523750567163156,0.766360060596437,0.08868178745018052,0.7493232216673594,0.07606142322087307,AnomalyNearestNeighbors,26,31-01-2024 15:11
AnomalyNearestNeighbors,162,WalkingAceleration5,0.9516077614725792,0.9088910786474452,0.3397480521027639,0.9113607652766695,0.34134133470406713,AnomalyNearestNeighbors,27,31-01-2024 15:11
AnomalyNearestNeighbors,163,apneaecg2,0.9999943750253905,0.7653230733721751,0.06641653373539888,0.7569876094681853,0.06855965400886378,AnomalyNearestNeighbors,28,31-01-2024 15:11
AnomalyNearestNeighbors,166,apneaecg,0.35555247409633556,0.6889653064331683,0.007598032603698854,0.7037312811213704,0.007930964923842775,AnomalyNearestNeighbors,29,31-01-2024 15:11
AnomalyNearestNeighbors,167,gait1,0.9999946666917777,0.6643595252911897,0.08839664472255916,0.6396927418155778,0.09044188893347566,AnomalyNearestNeighbors,30,31-01-2024 15:11
AnomalyNearestNeighbors,170,gaitHunt1,0.015172263012062065,0.5827679077633389,0.004097162218997472,0.5726973825924524,0.004161624018205674,AnomalyNearestNeighbors,31,31-01-2024 15:11
AnomalyNearestNeighbors,174,insectEPG2,0.7142809183966907,0.7675179991235455,0.05465567356124888,0.761007819807732,0.055980566693858765,AnomalyNearestNeighbors,32,31-01-2024 15:11
AnomalyNearestNeighbors,176,insectEPG4,0.6535902858169926,0.7688462422213841,0.0220602964707223,0.7558493307237111,0.021583564686112403,AnomalyNearestNeighbors,11,31-01-2024 15:11
AnomalyNearestNeighbors,179,ltstdbs30791AS,0.99999450002525,0.7542389735047019,0.05553130044720983,0.76428874934308,0.06145861026599566,AnomalyNearestNeighbors,12,31-01-2024 15:11
AnomalyNearestNeighbors,180,ltstdbs30791ES,0.0,,,,,AnomalyNearestNeighbors,13,31-01-2024 15:11
AnomalyNearestNeighbors,181,park3m,0.551177022782666,0.7389999791449057,0.03627517041648509,0.7339544272550856,0.0351422127603576,AnomalyNearestNeighbors,14,31-01-2024 15:11
AnomalyNearestNeighbors,182,qtdbSel1005V,0.3923413063137764,0.5564378332257677,0.02162944115717466,0.545958082848386,0.0215941371507427,AnomalyNearestNeighbors,15,31-01-2024 15:11
AnomalyNearestNeighbors,183,qtdbSel100MLII,0.49689061381580746,0.5484144086116419,0.02309103192631089,0.5421511357912673,0.024057479198229398,AnomalyNearestNeighbors,16,31-01-2024 15:11
AnomalyNearestNeighbors,186,resperation1,0.01862612491887741,0.6251478039762403,0.0028147639237181936,0.6230285097238656,0.002766469333091255,AnomalyNearestNeighbors,17,31-01-2024 15:11
AnomalyNearestNeighbors,192,s20101mML2,0.13333207273797898,0.7439229467041568,0.01148948973735264,0.7317222429510871,0.012073481847206802,AnomalyNearestNeighbors,18,31-01-2024 15:11
AnomalyNearestNeighbors,193,s20101m,0.0,,,,,AnomalyNearestNeighbors,19,31-01-2024 15:11
AnomalyNearestNeighbors,194,sddb49,0.3623158212797502,0.7071997623530603,0.010984528656750226,0.6886358619137408,0.010738382488925068,AnomalyNearestNeighbors,20,31-01-2024 15:11
AnomalyNearestNeighbors,195,sel840mECG1,0.35070797513632107,0.7541532891470543,0.02454833684493015,0.7383215907850619,0.024408284403861207,AnomalyNearestNeighbors,21,31-01-2024 15:11
AnomalyNearestNeighbors,196,sel840mECG2,0.145592514214906,0.668186905494899,0.022121019221854527,0.6832875489993797,0.02488841898675569,AnomalyNearestNeighbors,33,31-01-2024 15:11
AnomalyNearestNeighbors,198,tiltAPB2,0.6859458496982727,0.7106818837437733,0.02689081612148022,0.7051143178643089,0.027996050039335987,AnomalyNearestNeighbors,34,31-01-2024 15:11
AnomalyNearestNeighbors,199,tiltAPB3,0.057926265899883464,0.6689691894444774,0.00926991445842807,0.6406780442835944,0.009218789002537926,AnomalyNearestNeighbors,35,31-01-2024 15:11
AnomalyNearestNeighbors,205,CHARISfive,0.09302236020239249,0.8348096892744309,0.01532697938025284,0.8325094287216762,0.015073141829671429,AnomalyNearestNeighbors,36,31-01-2024 15:11
AnomalyNearestNeighbors,207,CHARISten,0.015624844623252688,0.5357578456390808,0.0026232283486418984,0.5171011493274137,0.002684665870939329,AnomalyNearestNeighbors,37,31-01-2024 15:11
AnomalyNearestNeighbors,209,Fantasia,0.7692258382933442,0.590917958937953,0.008289029600036073,0.6129654906859239,0.009421448724616241,AnomalyNearestNeighbors,38,31-01-2024 15:11
AnomalyNearestNeighbors,212,Italianpowerdemand,0.06241811929317149,0.6214234826410182,0.003131942044050656,0.6314116978446671,0.0032023516996539294,AnomalyNearestNeighbors,39,31-01-2024 15:11
AnomalyNearestNeighbors,223,mit14046longtermecg,0.21609975825809866,0.6199319004542753,0.008319980280158228,0.6110066429846157,0.00828112733099214,AnomalyNearestNeighbors,40,31-01-2024 15:11
AnomalyNearestNeighbors,226,mit14046longtermecg,0.9841216729909712,0.8351223585697437,0.027494573699148383,0.8303472043978686,0.027662502494937326,AnomalyNearestNeighbors,41,31-01-2024 15:11
